Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR,Date
89.0,60.5,75.0,4.0,65.0,69.5,0.0,10.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000,0.0,29.295,29.965,11.8,19.5,12.2,2011,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-05-30
86.5,69.0,78.0,6.5,64.5,69.0,0.0,13.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000,0.0425,29.375,30.03,12.4,22.0,13.2,2011,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-05-31
81.5,61.0,71.5,3.0,49.0,59.0,0.0,6.5,0 days 04:19:00.000000000,0 days 19:20:00.000000000,0.0,29.475,30.16,11.1,26.5,11.0,2011,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-01
69.0,56.5,63.0,-0.5,44.5,53.0,2.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000,0.0125,29.48,30.185000000000002,8.95,6.0,9.5,2011,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-02
87.5,56.0,72.0,3.5,61.5,67.0,0.0,7.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000,0.095,29.34,30.035,10.4,16.5,11.05,2011,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-03
91.5,65.5,78.5,7.0,64.0,68.5,0.0,13.5,0 days 04:18:00.000000000,0 days 19:22:00.000000000,0.33999999999999997,29.345,30.009999999999998,2.2,26.0,8.3,2011,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-04
84.5,61.5,73.5,4.0,55.0,62.0,0.0,8.5,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.0075,29.384999999999998,30.07,2.9000000000000004,7.5,5.2,2011,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-05
93.5,61.0,77.5,5.5,63.5,69.0,0.0,12.5,0 days 04:17:00.000000000,0 days 19:23:00.000000000,0.0,29.185,29.884999999999998,8.15,20.0,9.149999999999999,2011,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-06
96.0,76.0,86.5,10.0,64.5,72.0,0.0,21.5,0 days 04:17:00.000000000,0 days 19:24:00.000000000,0.0,29.145,29.810000000000002,10.0,23.0,10.35,2011,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-07
95.5,66.5,81.5,7.5,63.5,71.0,0.0,16.5,0 days 04:17:00.000000000,0 days 19:25:00.000000000,0.43,29.165,29.805,10.45,23.5,12.75,2011,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-08
69.0,51.0,60.5,-3.0,53.0,55.5,4.5,0.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000,1.55,29.310000000000002,29.990000000000002,7.5,4.0,12.25,2011,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-09
70.0,51.0,60.5,-3.5,56.0,57.5,4.5,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.48,29.235,29.93,6.25,2.0,7.75,2011,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-10
63.5,52.5,58.0,-5.0,54.0,55.5,7.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000,0.065,29.265,29.945,5.050000000000001,3.5,5.75,2011,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-11
64.0,50.5,57.5,-5.5,45.0,52.0,7.5,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.0,29.41,30.095,8.850000000000001,2.5,9.4,2011,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-12
71.5,55.0,63.5,-2.5,43.0,53.0,1.5,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000,0.0,29.415,30.11,7.75,6.0,8.25,2011,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-13
77.0,55.5,66.5,-1.5,49.0,56.5,0.0,1.5,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.0,29.28,30.005000000000003,7.8,9.0,8.45,2011,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-14
71.5,57.0,64.5,-2.0,59.0,61.5,0.5,0.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000,0.8200000000000001,29.035,29.73,8.8,15.5,11.2,2011,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-15
81.0,61.5,71.5,1.0,59.0,63.0,0.0,6.5,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.035,29.085,29.755000000000003,6.05,27.5,8.3,2011,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-16
82.0,62.0,72.0,1.0,60.0,64.5,0.0,7.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0,29.155,29.82,5.55,6.5,6.4,2011,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-17
83.5,62.0,73.0,1.5,62.0,65.5,0.0,8.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000,0.0,29.130000000000003,29.810000000000002,4.55,7.0,6.4,2011,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-18
82.0,64.0,73.0,1.0,65.0,68.5,0.0,8.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.0,29.055,29.740000000000002,3.9,12.5,5.050000000000001,2011,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-19
79.5,67.0,73.5,1.0,67.0,69.0,0.0,8.5,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.705,29.04,29.71,7.1,16.0,8.8,2011,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-20
89.0,67.5,78.5,4.0,70.0,72.5,0.0,13.5,0 days 04:16:00.000000000,0 days 19:30:00.000000000,0.265,28.950000000000003,29.634999999999998,11.25,18.0,11.95,2011,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-21
74.0,65.0,70.0,-0.5,62.5,65.0,0.0,5.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.02,28.92,29.59,12.75,21.0,13.4,2011,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-22
71.5,62.5,67.5,-1.5,59.5,62.5,0.0,2.5,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.030000000000000002,28.93,29.6,12.0,26.0,13.1,2011,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-23
68.0,60.0,64.0,-3.5,55.5,59.0,1.0,0.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.0,29.104999999999997,29.76,8.95,29.0,9.149999999999999,2011,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-24
78.5,59.5,69.5,-1.0,52.5,60.0,0.0,4.5,0 days 04:17:00.000000000,0 days 19:31:00.000000000,0.0025,29.245,29.915,3.2,9.5,5.199999999999999,2011,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-25
80.5,60.5,70.5,-1.0,53.0,60.5,0.0,5.5,0 days 04:18:00.000000000,0 days 19:31:00.000000000,0.0,29.255000000000003,29.935000000000002,6.15,9.0,6.95,2011,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-26
80.5,66.0,73.5,1.0,63.5,67.0,0.0,8.5,0 days 04:18:00.000000000,0 days 19:31:00.000000000,0.085,29.115,29.795,6.65,21.0,10.0,2011,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-27
81.0,64.0,72.5,0.5,53.5,61.0,0.0,7.5,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.0,29.310000000000002,29.975,8.15,30.0,9.1,2011,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-28
80.5,61.0,71.0,-0.5,55.5,62.0,0.0,6.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.0,29.380000000000003,30.049999999999997,3.8,8.0,5.65,2011,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-29
88.5,63.0,76.0,1.0,61.5,67.0,0.0,11.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000,0.017499999999999998,29.310000000000002,29.994999999999997,8.7,16.5,10.0,2011,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-30
89.0,71.0,80.5,4.5,62.5,68.0,0.0,15.5,0 days 04:20:00.000000000,0 days 19:31:00.000000000,0.005,29.275,29.955,12.350000000000001,18.0,12.850000000000001,2011,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-01
93.5,72.0,83.0,5.5,70.5,74.0,0.0,18.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000,0.0,29.28,29.945,3.5,23.5,7.9,2011,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-02
85.0,69.5,77.5,2.5,57.5,65.0,0.0,12.5,0 days 04:21:00.000000000,0 days 19:31:00.000000000,0.0,29.305,29.97,4.550000000000001,2.5,6.0,2011,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-03
88.5,66.5,77.5,2.5,54.0,63.5,0.0,12.5,0 days 04:22:00.000000000,0 days 19:30:00.000000000,0.0,29.29,29.96,3.0999999999999996,6.0,4.4,2011,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-04
91.5,67.5,80.0,4.0,59.5,68.0,0.0,15.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000,0.0,29.28,29.950000000000003,5.050000000000001,27.0,5.9,2011,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-05
86.5,70.5,78.5,3.0,60.5,67.0,0.0,13.5,0 days 04:23:00.000000000,0 days 19:30:00.000000000,0.0025,29.299999999999997,29.96,5.800000000000001,4.0,7.4,2011,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-06
81.5,64.5,73.5,0.5,54.0,62.5,0.0,8.5,0 days 04:23:00.000000000,0 days 19:30:00.000000000,0.037500000000000006,29.25,29.939999999999998,5.4,7.0,6.65,2011,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-07
86.0,63.0,75.0,0.5,51.5,62.5,0.0,10.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000,0.0,29.195,29.869999999999997,5.15,5.0,6.25,2011,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-08
90.5,64.0,77.5,1.5,59.0,67.0,0.0,12.5,0 days 04:25:00.000000000,0 days 19:29:00.000000000,0.0,29.240000000000002,29.91,5.300000000000001,18.5,6.2,2011,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-09
91.0,74.5,83.0,5.0,67.5,72.0,0.0,18.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000,0.005,29.205,29.880000000000003,8.55,19.0,8.899999999999999,2011,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-10
89.0,70.5,80.0,3.5,70.5,74.0,0.0,15.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000,0.26,29.15,29.814999999999998,5.4,24.5,8.25,2011,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-11
87.5,70.5,79.5,3.0,63.5,69.0,0.0,14.5,0 days 04:27:00.000000000,0 days 19:28:00.000000000,0.01,29.28,29.93,5.05,3.0,7.35,2011,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-12
74.0,64.5,69.5,-2.0,57.0,62.5,0.0,4.5,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0.0,29.375,30.049999999999997,11.05,4.0,11.55,2011,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-13
82.0,62.0,72.5,-1.0,56.0,63.0,0.0,7.5,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0.0,29.325000000000003,30.009999999999998,6.9,9.5,8.35,2011,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-14
86.5,70.5,79.0,2.5,60.0,66.5,0.0,14.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000,0.0025,29.299999999999997,29.97,5.800000000000001,9.5,6.75,2011,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-15
89.5,72.5,81.0,3.0,60.5,68.0,0.0,16.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000,0.0025,29.35,30.009999999999998,2.95,19.0,3.5,2011,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-16
95.0,71.5,83.5,4.0,69.0,74.0,0.0,18.5,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0.0,29.380000000000003,30.049999999999997,6.5,22.5,6.800000000000001,2011,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-17
92.5,80.5,86.5,6.0,74.5,77.5,0.0,21.5,0 days 04:32:00.000000000,0 days 19:24:00.000000000,0.0075,29.259999999999998,29.950000000000003,10.899999999999999,24.5,11.25,2011,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-18
92.5,78.5,86.0,6.0,72.5,76.5,0.0,21.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000,0.0,29.200000000000003,29.875,3.85,6.5,6.4,2011,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-19
99.5,75.0,87.5,6.0,73.0,77.0,0.0,22.5,0 days 04:33:00.000000000,0 days 19:23:00.000000000,0.01,29.115,29.79,8.3,23.0,10.3,2011,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-20
100.0,78.5,89.5,6.5,71.0,76.5,0.0,24.5,0 days 04:34:00.000000000,0 days 19:22:00.000000000,0.01,29.130000000000003,29.785,5.75,27.0,9.4,2011,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-21
94.0,70.5,39.5,2.5,70.0,73.5,32.5,7.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000,0.845,29.205,29.869999999999997,2.75,9.5,8.6,2011,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-22
87.0,70.0,79.0,2.5,70.0,73.0,0.0,14.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000,3.45,29.255000000000003,29.939999999999998,0.75,25.0,5.1,2011,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-23
87.0,72.0,80.0,3.0,69.5,72.5,0.0,15.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000,0.09999999999999999,29.29,29.96,1.1,21.5,6.050000000000001,2011,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-24
89.0,73.0,81.5,3.5,66.5,71.0,0.0,16.5,0 days 04:38:00.000000000,0 days 19:18:00.000000000,0.005,29.225,29.9,2.75,33.5,6.3,2011,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-25
84.0,71.5,78.0,1.5,62.5,68.0,0.0,13.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000,0.005,29.205,29.869999999999997,6.1,5.5,8.25,2011,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-26
91.0,70.0,80.5,2.5,66.0,70.5,0.0,15.5,0 days 04:40:00.000000000,0 days 19:17:00.000000000,0.3575,29.17,29.845,6.1,16.0,9.7,2011,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-27
87.5,73.5,80.5,3.0,71.0,74.0,0.0,15.5,0 days 04:41:00.000000000,0 days 19:16:00.000000000,0.3525,29.23,29.880000000000003,3.25,22.0,6.8,2011,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-28
86.0,72.5,79.5,2.5,68.0,71.5,0.0,14.5,0 days 04:42:00.000000000,0 days 19:15:00.000000000,0.53,29.310000000000002,29.97,3.9,4.0,5.75,2011,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-29
91.0,67.5,79.5,2.5,64.5,70.5,0.0,14.5,0 days 04:43:00.000000000,0 days 19:14:00.000000000,0.0,29.380000000000003,30.04,2.2,12.0,3.4,2011,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-30
90.5,70.5,80.5,2.5,69.0,73.0,0.0,15.5,0 days 04:44:00.000000000,0 days 19:13:00.000000000,0.0,29.380000000000003,30.049999999999997,4.7,24.0,5.0,2011,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-31
91.0,75.0,83.5,5.0,71.5,75.0,0.0,18.5,0 days 04:45:00.000000000,0 days 19:11:00.000000000,0.0,29.305,29.979999999999997,3.6500000000000004,26.0,5.4,2011,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-01
93.0,74.0,84.0,5.5,73.0,76.5,0.0,19.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000,0.355,29.07,29.759999999999998,8.15,20.5,8.8,2011,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-02
86.5,72.5,79.5,3.0,66.5,71.0,0.0,14.5,0 days 04:47:00.000000000,0 days 19:09:00.000000000,0.0,29.134999999999998,29.795,8.25,1.5,9.15,2011,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-03
83.0,69.0,76.5,2.0,66.5,69.5,0.0,11.5,0 days 04:48:00.000000000,0 days 19:08:00.000000000,0.0,29.275,29.93,5.05,5.0,6.35,2011,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-04
83.5,69.5,76.5,1.5,68.0,71.0,0.0,11.5,0 days 04:49:00.000000000,0 days 19:07:00.000000000,0.005,29.235,29.92,4.6,6.0,5.75,2011,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-05
85.0,72.5,79.0,3.0,70.0,72.0,0.0,14.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000,0.43499999999999994,29.125,29.810000000000002,1.9,4.0,3.85,2011,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-06
86.5,69.0,78.0,2.0,69.0,71.5,0.0,13.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000,0.62,29.060000000000002,29.740000000000002,4.1,26.5,6.0,2011,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-07
80.0,68.5,74.5,0.5,67.0,69.5,0.0,9.5,0 days 04:52:00.000000000,0 days 19:03:00.000000000,0.45999999999999996,29.03,29.71,3.4,5.0,6.0,2011,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-08
81.0,65.0,73.0,-0.5,61.0,66.0,0.0,8.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000,0.005,29.0,29.665,10.9,27.5,11.35,2011,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-09
77.5,61.5,69.5,-2.0,54.0,61.0,0.0,4.5,0 days 04:54:00.000000000,0 days 19:00:00.000000000,0.0,29.17,29.83,5.85,31.0,8.35,2011,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-10
81.0,58.5,70.0,-2.0,54.0,61.0,0.0,5.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000,0.0,29.28,29.939999999999998,2.35,23.5,3.6,2011,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-11
81.5,62.5,72.5,-1.0,58.0,64.0,0.0,7.5,0 days 04:56:00.000000000,0 days 18:58:00.000000000,0.0,29.25,29.935000000000002,8.25,19.0,8.45,2011,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-12
83.5,64.0,74.0,0.0,63.5,66.0,0.0,9.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000,0.8400000000000001,29.174999999999997,29.85,4.45,25.5,7.25,2011,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-08-13
75.0,62.0,69.0,-1.5,60.0,63.0,0.0,4.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000,0.0075,29.265,29.939999999999998,11.05,35.5,12.149999999999999,2011,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-14
81.0,58.0,70.0,-1.0,55.0,62.0,0.0,5.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000,0.0,29.305,29.97,2.55,3.5,5.050000000000001,2011,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-15
84.0,62.0,73.0,0.5,57.0,63.5,0.0,8.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000,0.0,29.35,30.020000000000003,2.5999999999999996,18.0,3.45,2011,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-16
83.0,63.5,73.5,0.5,62.0,67.0,0.0,8.5,0 days 05:01:00.000000000,0 days 18:51:00.000000000,0.0,29.335,30.015,5.8,21.5,6.1,2011,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-17
84.5,69.0,77.0,2.0,61.0,66.5,0.0,12.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000,0.0,29.255000000000003,29.950000000000003,2.55,5.5,5.2,2011,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-18
86.5,65.5,76.5,2.5,62.5,68.0,0.0,11.5,0 days 05:03:00.000000000,0 days 18:48:00.000000000,0.0,29.205,29.880000000000003,4.0,13.5,5.5,2011,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-19
79.5,67.0,73.5,1.0,67.0,69.0,0.0,8.5,0 days 05:04:00.000000000,0 days 18:46:00.000000000,0.75,29.25,29.91,1.65,18.5,4.15,2011,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-20
80.5,65.0,73.0,0.5,58.0,63.5,0.0,8.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0.0075,29.29,29.96,7.5,32.0,8.05,2011,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-21
82.0,60.0,71.5,0.0,59.0,64.0,0.0,6.5,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0.0,29.33,30.015,1.15,17.0,3.8,2011,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-22
73.5,64.0,69.0,-1.5,62.5,65.0,0.0,4.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000,0.525,29.14,29.86,8.75,20.0,9.65,2011,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-23
91.5,69.5,81.0,5.0,65.0,70.0,0.0,16.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000,0.0,29.02,29.689999999999998,8.149999999999999,26.0,10.85,2011,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-24
81.5,64.5,73.5,2.0,59.0,64.0,0.0,8.5,0 days 05:10:00.000000000,0 days 18:39:00.000000000,0.0,29.295,29.939999999999998,3.5999999999999996,19.0,7.15,2011,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-25
83.0,60.0,71.5,0.5,58.0,63.5,0.0,6.5,0 days 05:11:00.000000000,0 days 18:37:00.000000000,0.0,29.29,29.975,1.5499999999999998,23.0,3.3499999999999996,2011,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-26
82.0,65.5,74.0,1.5,61.5,66.0,0.0,9.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000,0.0,29.235,29.92,8.149999999999999,1.5,9.25,2011,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-27
77.0,61.0,69.0,-0.5,56.0,61.0,0.0,4.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0.0,29.240000000000002,29.92,7.75,1.5,8.55,2011,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-28
78.5,60.0,69.5,-0.5,56.5,62.0,0.0,4.5,0 days 05:14:00.000000000,0 days 18:32:00.000000000,0.0,29.335,30.005000000000003,1.25,4.0,3.85,2011,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-29
77.5,62.5,70.5,-0.5,55.0,61.5,0.0,5.5,0 days 05:15:00.000000000,0 days 18:31:00.000000000,0.03,29.354999999999997,30.025,5.6,15.0,6.55,2011,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-30
87.5,65.0,76.5,3.5,64.0,68.5,0.0,11.5,0 days 05:16:00.000000000,0 days 18:29:00.000000000,0.0275,29.259999999999998,29.945,5.4,17.0,7.8500000000000005,2011,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-31
93.5,72.5,83.0,7.0,70.5,75.0,0.0,18.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000,0.0,29.23,29.9,5.5,21.0,6.1,2011,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-01
93.0,77.5,85.5,8.0,69.0,74.0,0.0,20.5,0 days 05:18:00.000000000,0 days 18:26:00.000000000,0.0025,29.21,29.880000000000003,4.45,21.0,7.0,2011,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-02
88.0,70.0,79.0,5.5,67.5,71.0,0.0,14.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000,0.08499999999999999,29.185000000000002,29.86,1.85,24.5,5.95,2011,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-03
73.5,59.0,66.5,-1.0,54.5,60.5,0.0,1.5,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0.0025,29.265,29.93,10.6,32.0,11.5,2011,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-04
66.0,52.5,59.5,-4.0,45.5,52.5,5.5,0.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000,0.0025,29.41,30.085,15.05,18.5,15.700000000000001,2011,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-05
66.0,54.0,60.5,-4.0,46.5,53.0,4.5,0.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000,0.0,29.465,30.15,11.65,3.5,12.2,2011,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-06
70.0,55.0,62.5,-3.0,47.0,54.5,2.5,0.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000,0.0,29.445,30.145,11.3,1.5,12.05,2011,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-07
74.5,59.5,67.0,0.0,53.5,59.0,0.0,2.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000,0.0325,29.35,29.657187255397872,13.95,2.0,14.3,2011,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-08
